,Species_ID,nodes_x,edges_x,bdm,ent,Evolution,Domain,Taxonomy_level2,Compact_name,Official_NCBI_name,nodes_y,edges_y,ei,determinism,degeneracy
41,990316,553,2485,9481.439757525995,0.8975894247258344,0.8597413843665952,Archaea,Archaea_Euryarchaeota,Methanosaeta concilii,Methanosaeta concilii GP6,553,2485,6.374689679178752,6.6740345543042485,0.29934487512554003
42,585502,305,363,2170.829946859996,0.6983269752403646,3.5762289822122586,Bacteria,Bacteria_FCB group,Prevotella bergensis,Prevotella bergensis DSM 17361,305,363,6.789164025193838,7.286645370759255,0.4974813455654508
43,590409,1238,4867,16506.057580290042,0.4506706900037085,2.9221774395409197,Bacteria,Bacteria_Proteobacteria,Dickeya dadantii Ech586,Dickeya dadantii Ech586,1238,4867,7.745246203142337,7.965732721804217,0.22048651866189778
44,35128,1053,4739,20971.091014415368,0.5828568171689303,3.7333586424120533,Eukaryota,Eukaryota_Stramenopiles,Thalassiosira pseudonana,Thalassiosira pseudonana,1053,4739,7.465914558168539,7.724447908745364,0.2585333505767202
45,64471,690,2003,7960.727418662269,0.5853855763296343,2.573027160490001,Bacteria,Bacteria_Terrabacteria group,Synechococcus sp. CC9311,Synechococcus sp. CC9311,690,2003,7.246127394180787,7.422117850965758,0.1759904567849854
46,619693,233,298,2195.6993922567494,0.8127540212523846,3.5762289822122586,Bacteria,Bacteria_FCB group,Prevotella sp. F0295,Prevotella sp. oral taxon 472 str. F0295,233,298,6.2596861511825646,6.829879777096039,0.570193625913491
47,940615,374,445,2885.787936115266,0.5957872213285911,2.3914466228732736,Bacteria,Bacteria_Acidobacteria,Granulicella tundricola,Granulicella tundricola,374,445,7.15142671599877,7.551856033342016,0.40042931734327747
48,930171,1042,7204,19191.902590936017,0.6252615608667225,2.5626139628235403,Bacteria,Bacteria_Terrabacteria group,Arthrobacter phenanthrenivorans,Arthrobacter phenanthrenivorans Sphe3,1042,7204,6.991700235274385,7.184367959850321,0.19266772457597067
49,458233,514,1654,7795.518274011822,0.8429768855985404,2.547349349381144,Bacteria,Bacteria_Terrabacteria group,Macrococcus caseolyticus,Macrococcus caseolyticus JCSC5402,514,1654,6.7189429516027515,6.8773074003364565,0.1583644487337281
50,443254,504,2014,10381.661710777376,0.9651427528738826,2.4328901844518147,Bacteria,Bacteria_Thermotogae,Marinitoga piezophila,Marinitoga piezophila KA3,504,2014,6.418633836279078,6.6503106663477265,0.23167683006867176
51,267608,907,3500,12909.68032308039,0.5920044190292357,2.8496110035265185,Bacteria,Bacteria_Proteobacteria,Ralstonia solanacearum GMI1000,Ralstonia solanacearum GMI1000,907,3500,7.286080290822881,7.503382520522545,0.21730222969958915
52,166314,278,298,2330.270276630103,0.6670377492532277,2.573027160490001,Bacteria,Bacteria_Terrabacteria group,Synechococcus sp. WH8109,Synechococcus sp. WH 8109,278,298,6.891238907911153,7.249117302498076,0.35787839458689674
53,469606,228,232,1784.011050926646,0.7399607857924735,2.6534935180005084,Bacteria,Bacteria_Fusobacteria,Fusobacterium sp. 4113,Fusobacterium sp. 4_1_13,228,232,6.5439271050645385,7.062119977516397,0.5181928724518376
54,353151,279,590,3302.050336514461,0.8464056970175219,3.7691377802509423,Eukaryota,Eukaryota_Alveolata,Cryptosporidium hominis,Cryptosporidium hominis TU502,279,590,6.365792847391429,6.7664144506636745,0.40062160327224206
55,362948,445,1248,6093.321416020213,0.8169844334211149,2.8375340602509485,Bacteria,Bacteria_Terrabacteria group,Lactobacillus salivarius,Lactobacillus salivarius UCC118,445,1248,6.596096346544803,6.790620500822894,0.19452415427804082
56,667014,609,1676,7761.571885394895,0.6452833617663531,1.991704726693712,Bacteria,Bacteria_Thermodesulfobacteria,Thermodesulfatator indicus,Thermodesulfatator indicus DSM 15286,609,1676,7.152471326609553,7.368148894345852,0.21567756773628471
57,930942,263,363,2538.2097863248678,0.8330236327164819,2.8375340602509485,Bacteria,Bacteria_Terrabacteria group,Lactobacillus animalis,Lactobacillus animalis KCTC 3501,263,363,6.469110824894928,6.953871488181177,0.4847606632862383
58,278197,428,1228,6574.154898138119,0.9269656823598956,2.7239383079279427,Bacteria,Bacteria_Terrabacteria group,Pediococcus pentosaceus,Pediococcus pentosaceus ATCC 25745,428,1228,6.590664343125279,6.789097962167791,0.1984336190425329
59,345073,1606,5769,15064.21973695932,0.3394596862604529,2.818113648555853,Bacteria,Bacteria_Proteobacteria,Vibrio cholerae O395,Vibrio cholerae O395,1606,5769,8.538818476590771,8.745926730387163,0.2071082537962434
60,911104,324,409,2926.2264860447613,0.6500689959644456,2.7260986656049404,Bacteria,Bacteria_Terrabacteria group,Weissella cibaria,Weissella cibaria KACC 11862,324,409,6.806579862061426,7.27471259811551,0.4681327360540969
61,324831,386,1030,5453.795965184684,0.8421239683517333,2.8375340602509485,Bacteria,Bacteria_Terrabacteria group,Lactobacillus gasseri,Lactobacillus gasseri ATCC 33323,386,1030,6.462616031846567,6.675811168504923,0.21319513665834608
62,411154,649,2539,10152.063368440522,0.829188513431274,3.1135566132072747,Bacteria,Bacteria_FCB group,Gramella forsetii,Gramella forsetii KT0803,649,2539,6.832553055582636,7.075224242956753,0.24267118737411814
63,316279,638,1740,6336.236893091075,0.6239162900740491,2.573027160490001,Bacteria,Bacteria_Terrabacteria group,Synechococcus sp. CC9902,Synechococcus sp. CC9902,638,1740,7.220863181737042,7.396064857067813,0.1752016753308396
64,908337,209,275,2377.253351492169,0.9837919865168124,2.7882391574352696,Bacteria,Bacteria_Terrabacteria group,Eremococcus coleocola,Eremococcus coleocola ACS-139-V-Col8,209,275,6.130589312389305,6.638159657362796,0.5075703449734742
65,502779,1124,3993,13600.687351362276,0.468285389504251,3.721481597005957,Eukaryota,Eukaryota_Opisthokonta,Paracoccidioides sp. lutzii,Paracoccidioides sp. lutzii Pb01,1124,3993,7.648536685889175,7.9934416435877775,0.3449049576986293
66,290339,1131,4575,17254.76850117493,0.5066468743662347,2.9863235064550286,Bacteria,Bacteria_Proteobacteria,Cronobacter sakazakii,Cronobacter sakazakii ATCC BAA-894,1131,4575,7.603712799059285,7.793765478572327,0.19005267951296856
67,3694,4914,60001,79707.81867537473,0.2623746390539484,4.076408094942518,Eukaryota,Eukaryota_Viridiplantae,Populus trichocarpa,Populus trichocarpa,4914,60001,8.380074934998843,8.977745847903469,0.5976709129047474
68,5059,1668,9044,24910.519902038915,0.4168742441283831,3.738854968176291,Eukaryota,Eukaryota_Opisthokonta,Aspergillus flavus,Aspergillus flavus,1668,9044,7.7130596781133525,8.056265918313656,0.3432062402001916
69,904306,282,362,2923.300708919761,0.8170355005787034,3.347977399365538,Bacteria,Bacteria_Terrabacteria group,Streptococcus vestibularis,Streptococcus vestibularis F0396,282,362,6.649370985427224,7.028000206273226,0.3786292208460313
70,484022,317,410,2801.9519838519172,0.6998786108282373,2.7812503793865355,Bacteria,Bacteria_Proteobacteria,Francisella philomiragia,Francisella philomiragia subsp. philomiragia ATCC 25017,317,410,6.917422707664158,7.258587888610194,0.34116518094602316
71,316385,1912,7596,14777.763892089175,0.3670849057285986,2.9993106929721565,Bacteria,Bacteria_Proteobacteria,Escherichia coli K12 DH10B,Escherichia coli str. K-12 substr. DH10B,1912,7596,8.400446225774587,9.160068484279625,0.7596222585051916
72,435842,243,275,2311.126622365098,0.8437593018564832,3.347977399365538,Bacteria,Bacteria_Terrabacteria group,Streptococcus sp. C150,Streptococcus sp. C150,243,275,6.595653634096353,6.9947884249997925,0.39913479090342374
73,652103,1339,8908,22961.022238130863,0.5054164795228981,2.7597289064013157,Bacteria,Bacteria_Proteobacteria,Rhodopseudomonas palustris DX1,Rhodopseudomonas palustris DX-1,1339,8908,7.372070362644694,7.599328987448437,0.22725862480377468
74,743722,872,3247,13969.995993755554,0.6243485054889161,3.040754031062942,Bacteria,Bacteria_FCB group,Sphingobacterium sp. 21,Sphingobacterium sp. 21,872,3247,7.1731162974193525,7.50742295052119,0.3343066531019133
75,192952,693,3553,10560.067975730772,0.7064259046161298,0.97577381801354,Archaea,Archaea_Euryarchaeota,Methanosarcina mazei,Methanosarcina mazei Go1,693,3553,6.744581120042268,6.99167208142158,0.24709096137927794
76,177437,1071,5800,19144.249711144217,0.6187669986177442,2.5378684413118453,Bacteria,Bacteria_Proteobacteria,Desulfobacterium autotrophicum,Desulfobacterium autotrophicum HRM2,1071,5800,7.209804485281255,7.5143435769716875,0.30453909169049814
77,568817,286,618,4205.354413272333,1.0076361034715704,2.9979017125187166,Bacteria,Bacteria_Proteobacteria,Serratia symbiotica,Serratia symbiotica str. Cinara cedri,286,618,6.296686586692247,6.508782104079548,0.21209551738729798
78,929506,570,1757,8205.322316014373,0.6993526102817214,2.7030286210561205,Bacteria,Bacteria_Terrabacteria group,Clostridium botulinum BKT015925,Clostridium botulinum BKT015925,570,1757,6.946620567095992,7.158874114286787,0.2122535471908441
79,85643,1025,5580,18146.562922752884,0.5752097235519569,2.8898661432098414,Bacteria,Bacteria_Proteobacteria,Thauera sp. MZ1T,Thauera sp. MZ1T,1025,5580,7.1380221457746496,7.385882748659636,0.2478606028850047
80,313606,461,630,3907.3926963085905,0.5795507313703462,2.929343413193056,Bacteria,Bacteria_FCB group,Microscilla marina,Microscilla marina ATCC 23134,461,630,7.163065839248739,7.7247219292702,0.5616560900214754
81,561229,1222,4647,15260.32959277286,0.4511444255238133,2.9221774395409197,Bacteria,Bacteria_Proteobacteria,Dickeya zeae,Dickeya zeae Ech1591,1222,4647,7.780386553908961,7.98656258403046,0.2061760301215486
82,335992,507,1653,7430.693919359345,0.8645199070158776,2.9515752950470966,Bacteria,Bacteria_Proteobacteria,Pelagibacter ubique,Candidatus Pelagibacter ubique HTCC1062,507,1653,6.602322226497359,6.850912858804163,0.24859063230678413
83,717959,425,1261,8009.985393800955,0.9419274544626436,3.078998526006052,Bacteria,Bacteria_FCB group,Alistipes shahii,Alistipes shahii WAL 8301,425,1261,6.5380750334911255,6.762531514798063,0.22445648130692952
84,511062,1040,4281,15566.768282165269,0.5578212586071982,2.7999228168491346,Bacteria,Bacteria_Proteobacteria,Oceanimonas sp. GK1,Oceanimonas sp. GK1,1040,4281,7.539691032703315,7.7267348812133445,0.18704384850995992
85,226185,745,2587,10120.055193770968,0.5678977638562317,2.6204812108460307,Bacteria,Bacteria_Terrabacteria group,Enterococcus faecalis,Enterococcus faecalis V583,745,2587,7.146954229866602,7.33031430634918,0.18336007648260366
86,429009,507,1620,6929.071323990963,0.8268255049870735,2.549838773011424,Bacteria,Bacteria_Terrabacteria group,Ammonifex degensii,Ammonifex degensii KC4,507,1620,6.756567362646251,6.940348523040663,0.183781160394383
87,242619,210,216,1850.8667916601275,0.7996881510226057,3.36617570712702,Bacteria,Bacteria_FCB group,Porphyromonas gingivalis W83,Porphyromonas gingivalis W83,210,216,6.653810520918774,6.915296366176645,0.2614858452578877
88,203123,439,1294,6304.176685992209,0.7737820734893097,3.0013040190390967,Bacteria,Bacteria_Terrabacteria group,Oenococcus oeni,Oenococcus oeni PSU-1,439,1294,6.591894612782532,6.759391862316721,0.16749724953420064
89,420246,975,4954,15476.495236463648,0.6737820117514031,2.5251928491862845,Bacteria,Bacteria_Terrabacteria group,Geobacillus thermodenitrificans,Geobacillus thermodenitrificans NG80-2,975,4954,7.17938627914978,7.377965526169926,0.198579247020144
90,255470,228,321,2260.2543658615764,0.839564042212339,2.4174454757750294,Bacteria,Bacteria_Terrabacteria group,Dehalococcoides sp. CBDB1,Dehalococcoides sp. CBDB1,228,321,6.279970288330243,6.658970290400692,0.3790000020704277
91,10116,9439,261737,142620.0504470521,0.2551893408181166,3.990035698301736,Eukaryota,Eukaryota_Opisthokonta,Rattus norvegicus,Rattus norvegicus,9439,261737,8.278032082974182,9.283750588320688,1.0057185053466402
92,266834,956,4182,14395.269000931057,0.5826486188404967,2.6708794499375674,Bacteria,Bacteria_Proteobacteria,Sinorhizobium meliloti,Sinorhizobium meliloti 1021,956,4182,7.204574130338539,7.438271779981801,0.23369764964329642
93,240015,761,2539,12201.388456649844,0.7064411594274133,2.388465441466369,Bacteria,Bacteria_Acidobacteria,Acidobacterium capsulatum,Acidobacterium capsulatum ATCC 51196,761,2539,7.183652639922613,7.494921800637255,0.3112691607145798
94,387344,478,1340,7019.94727424607,0.8041446713972601,2.8375340602509485,Bacteria,Bacteria_Terrabacteria group,Lactobacillus brevis,Lactobacillus brevis ATCC 367,478,1340,6.692711649848904,6.918907381514813,0.22619573166586412
95,509191,379,762,3225.982263885404,0.6387494042949274,2.4633403978132624,Bacteria,Bacteria_Terrabacteria group,Acetivibrio cellulolyticus,Acetivibrio cellulolyticus CD2,379,762,6.275870321880087,7.128006934957757,0.8521366130776972
96,626418,708,2067,7755.308397769275,0.5175048250266667,2.8553174264606387,Bacteria,Bacteria_Proteobacteria,Burkholderia glumae,Burkholderia glumae BGR1,708,2067,7.2067240685281755,7.691567648492833,0.4848435799646216
97,438753,1373,8215,24266.2259794627,0.5448531533277541,2.6803411875321044,Bacteria,Bacteria_Proteobacteria,Azorhizobium caulinodans,Azorhizobium caulinodans ORS 571,1373,8215,7.557118131031135,7.798211293273608,0.2410931622424086
98,865938,453,1381,7854.024773574058,0.9760601484345384,3.0847044994426214,Bacteria,Bacteria_FCB group,Weeksella virosa,Weeksella virosa DSM 16922,453,1381,6.570066341913596,6.812684133463225,0.24261779154965576
99,351605,969,4907,15757.131643955932,0.6044805448105922,2.2690992241956502,Bacteria,Bacteria_Proteobacteria,Geobacter uraniireducens,Geobacter uraniireducens Rf4,969,4907,7.0353363069660855,7.600020856096771,0.5646845491306417
100,548477,402,534,3207.831391350092,0.594563803832212,2.680262686894201,Bacteria,Bacteria_Terrabacteria group,Corynebacterium glucuronolyticum,Corynebacterium glucuronolyticum ATCC 51867,402,534,7.086384918234687,7.540450351680036,0.4540654334453404
101,722438,131,275,2325.178370934132,1.553711816017296,3.4039093376212817,Bacteria,Bacteria_Terrabacteria group,Mycoplasma pneumoniae,Mycoplasma pneumoniae FH,131,275,5.24688205623252,5.399356147257376,0.1524740910248469
102,596154,1316,10264,27306.46079195644,0.6229141783173143,3.0588068973113387,Bacteria,Bacteria_Proteobacteria,Alicycliphilus denitrificans,Alicycliphilus denitrificans K601,1316,10264,7.099720878388478,7.526932620868563,0.42721174247998234
103,709991,607,2166,9267.322061853976,0.7727073054641398,3.2116906088102266,Bacteria,Bacteria_FCB group,Odoribacter splanchnicus,Odoribacter splanchnicus DSM 20712,607,2166,6.818411280223405,7.035749354980202,0.21733807475680272
104,642492,872,3635,13128.264515952387,0.5681420346215823,2.7758464599286414,Bacteria,Bacteria_Terrabacteria group,Clostridium lentocellum,Clostridium lentocellum DSM 5427,872,3635,7.090361748724481,7.368254419354898,0.27789267063048545
105,525898,581,2142,8454.21387972953,0.7751191729881198,2.66304757600317,Bacteria,Bacteria_Proteobacteria,Sulfurospirillum deleyianum,Sulfurospirillum deleyianum DSM 6946,581,2142,6.728683813959428,7.010169147908633,0.28148533394919634
106,591001,519,1565,8322.26297682548,0.7817988903037191,2.5479945377694264,Bacteria,Bacteria_Terrabacteria group,Acidaminococcus fermentans,Acidaminococcus fermentans DSM 20731,519,1565,6.810267639664447,7.023720543768221,0.21345290410378354
107,370438,592,2391,12136.04408493396,0.8875992341456758,2.366574205199252,Bacteria,Bacteria_Terrabacteria group,Pelotomaculum thermopropionicum,Pelotomaculum thermopropionicum SI,592,2391,6.744546647850257,6.991305182503921,0.24675853465363493
108,525367,503,658,4023.7129796883055,0.4624725804084107,2.547473484274119,Bacteria,Bacteria_Terrabacteria group,Listeria grayi,Listeria grayi DSM 20601,503,658,7.137695137265927,7.911569646734239,0.7738745094682228
109,353152,287,653,3718.6019056654136,0.7435339691016422,3.7691377802509423,Eukaryota,Eukaryota_Alveolata,Cryptosporidium parvum,Cryptosporidium parvum Iowa II,287,653,6.235118736543065,6.663197508684001,0.42807877214092094
110,243365,1156,5178,16736.987426689262,0.5064044564160722,2.751443151417478,Bacteria,Bacteria_Proteobacteria,Chromobacterium violaceum,Chromobacterium violaceum ATCC 12472,1156,5178,7.532253322659589,7.717751238513552,0.18549791585402828
111,910314,154,149,1461.4409660720426,1.0963275904625045,2.756573110731189,Bacteria,Bacteria_Terrabacteria group,Dialister microaerophilus,Dialister microaerophilus UPII 345-E,154,149,6.097694015808542,6.584934501094046,0.4872404852855234
112,983544,601,2006,9344.378701544312,0.8348687250440965,3.0846743875403577,Bacteria,Bacteria_FCB group,Lacinutrix sp. 5H374,Lacinutrix sp. 5H-3-7-4,601,2006,6.864833679311168,7.101901935279475,0.2370682559683444
113,717773,513,1460,7556.469445985142,0.8408043976420251,2.6955222329662734,Bacteria,Bacteria_Proteobacteria,Thioalkalimicrobium cyclicum,Thioalkalimicrobium cyclicum ALM1,513,1460,6.8104943919378975,7.012764350029263,0.20226995809132847
114,457421,385,1019,3870.255334919061,0.6501361687835157,2.9523026635787497,Bacteria,Bacteria_Terrabacteria group,Clostridiales bacterium,Clostridiales bacterium 1_7_47FAA,385,1019,6.54582551241265,6.898869892056491,0.3530443796438763
115,362663,1508,7225,21918.429860269804,0.4471638388266097,2.9993106929721565,Bacteria,Bacteria_Proteobacteria,Escherichia coli 536,Escherichia coli 536,1508,7225,7.9099418928455485,8.141588202484423,0.2316463096388525
116,585529,365,477,3248.4332807706282,0.6458416117278305,2.680262686894201,Bacteria,Bacteria_Terrabacteria group,Corynebacterium genitalium,Corynebacterium genitalium ATCC 33030,365,477,6.981153953833677,7.3959598322827285,0.414805878449047
117,716541,712,1411,6063.709582496324,0.4542991092727899,2.9968818657888487,Bacteria,Bacteria_Proteobacteria,Enterobacter cloacae ATCC13047,Enterobacter cloacae subsp. cloacae ATCC 13047,712,1411,7.512082904657406,7.997157259883905,0.4850743552265365
118,221109,923,3915,15642.686408712241,0.6518716985077406,2.552923519419604,Bacteria,Bacteria_Terrabacteria group,Oceanobacillus iheyensis,Oceanobacillus iheyensis HTE831,923,3915,7.241577662501479,7.4465162258972635,0.20493856339571626
